1598417333,s1-eth1,5559729.00,135864.00,5695593.00,135864,5559729,3675.00,1836.00,5511.00,1836,3675,0.00,0.00,0,0
1598417333,s3,0.00,214.00,214.00,214,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1598417333,s2-eth2,135708.00,5564057.00,5699765.00,5564057,135708,1833.00,3676.00,5509.00,3676,1833,0.00,0.00,0,0
1598417333,s2-eth1,5561136.00,135749.00,5696885.00,135749,5561136,3675.00,1834.00,5509.00,1834,3675,0.00,0.00,0,0
1598417333,lo,1830.00,1830.00,3660.00,1830,1830,18.00,18.00,36.00,18,18,0.00,0.00,0,0
1598417333,s3-eth2,135634.00,5565464.00,5701098.00,5565464,135634,1832.00,3676.00,5508.00,3676,1832,0.00,0.00,0,0
1598417333,s3-eth1,5564057.00,135708.00,5699765.00,135708,5564057,3676.00,1833.00,5509.00,1833,3676,0.00,0.00,0,0
1598417333,total,17093844.00,17100450.00,34194292.00,17100450,17093843,16543.00,16554.00,33097.00,16554,16543,0.00,0.00,0,0
1598417334,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417334,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417334,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417334,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417334,s1-eth2,149332.00,6113532.00,6262864.00,6113532,149332,2018.00,4038.00,6056.00,4038,2018,0.00,0.00,0,0
1598417334,s1-eth1,6112018.00,149332.00,6261350.00,149332,6112018,4037.00,2018.00,6055.00,2018,4037,0.00,0.00,0,0
1598417334,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417334,s2-eth2,149332.00,6113532.00,6262864.00,6113532,149332,2018.00,4038.00,6056.00,4038,2018,0.00,0.00,0,0
1598417334,s2-eth1,6113532.00,149332.00,6262864.00,149332,6113532,4038.00,2018.00,6056.00,2018,4038,0.00,0.00,0,0
1598417334,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417334,s3-eth2,149439.00,6113532.00,6262971.00,6113532,149439,2019.00,4038.00,6057.00,4038,2019,0.00,0.00,0,0
1598417334,s3-eth1,6113532.00,149332.00,6262864.00,149332,6113532,4038.00,2018.00,6056.00,2018,4038,0.00,0.00,0,0
1598417334,total,18787184.00,18788592.00,37575776.00,18788592,18787185,18168.00,18168.00,36336.00,18168,18168,0.00,0.00,0,0
1598417335,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417335,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417335,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417335,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417335,s1-eth2,149332.00,6108990.00,6258322.00,6108990,149332,2018.00,4035.00,6053.00,4035,2018,0.00,0.00,0,0
1598417335,s1-eth1,6110504.00,149332.00,6259836.00,149332,6110504,4036.00,2018.00,6054.00,2018,4036,0.00,0.00,0,0
1598417335,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417335,s2-eth2,149480.00,6110504.00,6259984.00,6110504,149480,2020.00,4036.00,6056.00,4036,2020,0.00,0.00,0,0
